8.90341694706775662e-03,9.50020558988067323e-03,1.02109903004883266e-02,1.19784420070669743e-02
7.17163103252437765e-03,8.12620183419043504e-03,8.74665114486681758e-03,1.04105190192420281e-02
1.06458129484475420e-02,9.18416889725648215e-03,1.28614410804803146e-02,1.20088400598614576e-02
9.04524218857626766e-03,9.37083240699565674e-03,1.01229421777136192e-02,1.11043816426970258e-02
