-4.69460786873971414e-01,-3.92237344465606208e-01,-3.86169339616327989e-01,-4.64359341622895549e-01
-3.08544256017025620e-01,-2.99444403717191610e-01,-3.14348370801715515e-01,-3.13538436018792943e-01
-4.63663209680423127e-01,-3.75890176403757603e-01,-3.69529881982747277e-01,-4.62458768625191419e-01
