-8.12500000000000028e-02,8.90625000000000028e-02,-7.96874999999999944e-02,7.34375000000000028e-02
6.93750000000000061e-02,-8.28124999999999972e-02,7.59374999999999911e-02,-7.40625000000000033e-02
-7.50000000000000111e-02,8.18750000000000033e-02,-7.00000000000000067e-02,7.09375000000000006e-02
7.84374999999999933e-02,-7.87500000000000006e-02,6.93750000000000061e-02,-6.68750000000000039e-02
