1.15839303868312676e-02,8.14422970237761897e-03,1.04663646067646963e-02,6.96235132857176819e-03
8.41130772064665327e-03,6.89896997080933789e-03,7.51328786155812910e-03,6.55537601711242424e-03
1.35099941497992485e-02,8.88428983300013075e-03,8.54109244203103170e-03,1.05035534396014252e-02
