-4.54410722762383368e-01,-3.04276442034960737e-01,-4.57684048617500006e-01
-3.73458115825919756e-01,-2.92700571672444732e-01,-3.76850257392323862e-01
-3.82442338237934165e-01,-2.98514278598746130e-01,-3.77145069798021815e-01
-4.66783127662424135e-01,-3.04083285771251655e-01,-4.69113676510571342e-01
