1.06423624354802550e-02,1.08502232913106796e-02,9.03142804536757882e-03
1.01442639333892901e-02,1.00414501709140853e-02,1.14518408884020408e-02
1.18939912510577124e-02,6.86348115502086187e-03,1.08209886593536794e-02
9.00617156891212779e-03,7.01283267825895690e-03,7.81937798495056617e-03
